"address","name","chain","fee"
"TFczxzPhnThNSqr5by8tvxsdCFRRz6cPNq","NFT","nft",1720.0
"0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377","MBOX","mbox",14.243453
"0x4575f41308ec1483f3d399aa9a2826d74da13deb","OXT","oxt",101.38713
"FRAGMEWj2z65qM62zqKhNtwNFskdfKs4ekDUDX3b4VD5","FRAG","frag",151.3984
"0x5C85D6C6825aB4032337F11Ee92a72DF936b46F6","MUBARAK","bscmubarak",25.857742
"0x04756126f044634c9a0f0e985e60c88a51acc206","CSIX","csix",311.89521
"TJyDayBzn6ZZJctvNYmyS15tB9FC4k92GR","ROCK","trc20rock1",387.6754
"0x28561B8A2360F463011c16b6Cc0B0cbEF8dbBcad","MOODENGETH","moodengeth",364974.8
"0xd85a6ae55a7f33b0ee113c234d2ee308edeaf7fd","CBK","cbk",9.7601239
"DYM_dym1","DYM","dym1",0.018
"BZLbGTNCSFfoth2GYDtwr7e4imWzpR5jqcUuGEwr646K","IO","ionet",5.8498
"0x7AaFD31a321d3627b30A8e2171264B56852187fe","MIRA","mira",13.913423
"ACA_aca","ACA","aca",0.02
"0xfd418e42783382E86Ae91e445406600Ba144D162","ZRC","erc20zrc",264.74325
"0x5aFE3855358E112B5647B952709E6165e1c1eEEe","SAFE","safe",16.281291
"0xd29687c813d741e2f938f4ac377128810e217b1b","SCR","scr",0.26
"0x3c499c542cef5e3811e1192ce70d8cc03d5c3359","USDC","polyusdc",0.01
"8BtoThi2ZoXnF7QQK1Wjmh2JuBw9FjVvhnGMVZ2vpump","DARK","dark",258.918
"LTC_ltc","LTC","ltc",0.001
"0xaf88d065e77c8cc2239327c5edb3a432268e5831","USDC","arbiusdc",0.0803
"0xde4ee8057785a7e8e800db58f9784845a5c2cbd6","DEXE","dexe",0.6147291
"0x2c000c0093de75a8fa2fccd3d97b314e20b431c3","LTC","hltc",0.12320991
"0x0409633A72D846fc5BBe2f98D88564D35987904D","PHB","phb",1.1260642
"0x888888848B652B3E3a0f34c96E00EEC0F3a23F72","TLM","tlm",1216.3006
"FIS_fis","FIS","fis",0.3
"JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN","JUP","jup",4.6058
"0x08dCb9B5989fb09ef80E85567ec1F49577a70D29","A2Z","a2z",1046.3845
"0xf2b51CC1850fEd939658317a22d73d3482767591","NXPC","bep20nxpc",1.7408044
"0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD","LRC","lrc",59.184137
"0x8e870d67f660d95d5be530380d0ec0bd388289e1","USDP","pax",4.025122
"jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL","JTO","jto",1.8439
"EQCxE6mUtQJKFnGfaROTKOt1lZbDiiX1kCixRv7Nw2Id_sDs","USDT","tonusdt",0.8
"ETN_etn1","ETN","etn1",0.0001
"0xf94e7d0710709388bCe3161C32B4eEA56d3f91CC","DSYNC","dsync",57.519814
"FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P","MELANIA","melania",16.0143
"0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6","WLFI","erc20wlfi",27.821699
"0xffDA10b7fd9Cf172e0502A6Bc0e5E355516c5232","SFUND","bscsfund",2.3755835
"SarosY6Vscao718M4A778z4CGtvcwcGef5M9MEH1LGL","SAROS","saros",23.7474
"0xd26114cd6ee289accf82350c8d8487fedb8a0c07","OMG","omg",95.090089
"0x7b43e3875440b44613dc3bc08e7763e6da63c8f8","USDR","usdr",4.094127
"XCH_xch","XCH","xch",0.0005
"0x430ef9263e76dae63c84292c3409d61c598e9682","PYR","pyr1",6.2202374
"0x925206b8a707096Ed26ae47C84747fE0bb734F59","WBT","wbt",0.09429376
"0x0203D275D2A65030889aF45ed91D472be3948B92","FURY","fury",26.318769
"KAVA_kava10","KAVA","kava10",0.01
"5XZw2LKTyrfvfiskJ78AMpackRjPcyCif1WhUsPDuVqQ","BTC","solwbtc",1.731e-05
"7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx","GMT","gmt",73.512
"LUNA_2luna","LUNA","2luna",0.02
"0x55296f69f40ea6d20e478533c15a6b08b654e758","XYO","xyo",539.33199
"GbbesPbaYh5uiAZSYNXTc7w9jty1rpg3P9L4JeN4LkKc","TRX","soltrx",6.611
"0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B","ATH","ath",139.59289
"ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82","BOME","bome",1864.2934
"0x7ddc52c4de30e94be3a6a0a2b259b2850f421989","GOMINING","gomining",9.8858776
"AVAX_avax","AVAX","avax",0.06
"0x6c5bA91642F10282b576d91922Ae6448C9d52f4E","PHA","pha",203.21084
"0xed04915c23f00a313a544955524eb7dbd823143d","ACH","ach",311.03214
"0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db","VELODROME","optvelo1",30.0
"0x003d87d02A2A01E9E8a20f507C83E15DD83A33d1","GTAI","gtai",4.9782826
"VIC_vic","VIC","vic",0.0001
"0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206","NEXO","nexo",3.5492237
