Coin ID,Target Exchange,Address,Coin Name,Network,Fee
408,okx,0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194,BIGTIME,BIGTIME-ERC20,18.13
410,okx,0x5283d291dbcf85356a21ba090e6db59121208b44,BLUR,BLUR-ERC20,1.0
410,kucoin,0x5283d291dbcf85356a21ba090e6db59121208b44,BLUR,blur,80.687627
412,okx,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,BNT-ERC20,0.99
413,okx,0x6894CDe390a3f51155ea41Ed24a33A4827d3063D,CAT,CAT-BSC,20000.0
420,okx,0x80c62fe4487e1351b47ba49809ebd60ed085bf52,CLV,CLV-ERC20,45.61
420,kucoin,0x80c62fe4487e1351b47ba49809ebd60ed085bf52,CLV,clv,308.61352
421,okx,0xc00e94cb662c3520282e6f5717214004a7f26888,COMP,COMP-ERC20,0.017
421,kucoin,0xc00e94cb662c3520282e6f5717214004a7f26888,COMP,comp,0.11055172
424,okx,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,CRV-ERC20,1.11
424,kucoin,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,crv,7.4951513
426,okx,0xa3ee21c306a700e682abcdfe9baa6a08f3820419,CTC,CTC-ERC20,1.22
426,kucoin,0xa3ee21c306a700e682abcdfe9baa6a08f3820419,CTC,ctc,8.3179647
427,okx,0x41e5560054824ea6b0732e656e3ad64e20e94e45,CVC,CVC-ERC20,10.02
427,kucoin,0x41e5560054824ea6b0732e656e3ad64e20e94e45,CVC,cvc,66.405738
428,okx,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,CVX-ERC20,0.26
428,kucoin,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,cvx,1.8069351
429,okx,0x7ABc8A5768E6bE61A6c693a6e4EAcb5B60602C4D,CXT,CXT-ERC20,41.03
430,okx,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,DAI-ERC20,0.59
433,okx,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,DEP,DEP-ERC20,433.4
442,okx,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,EIGEN,EIGEN-ERC20,2.0
442,kucoin,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,EIGEN,eigen,3.8054832
444,okx,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,ELON,ELON-ERC20,7928151.63
444,kucoin,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,ELON,elon,52517428.0
445,okx,0x57e114B691Db790C35207b2e685D4A43181e6061,ENA,ENA-ERC20,1.39
457,okx,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,FXS-ERC20,0.45
457,kucoin,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,fxs,2.8729713
458,okx,0x9C7BEBa8F6eF6643aBd725e45a4E8387eF260649,G,G-ERC20,84.51
461,okx,0xba3335588d9403515223f109edc4eb7269a9ab5d,GEAR,GEAR-ERC20,500.0
463,okx,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,GLM,GLM-ERC20,3.2
463,kucoin,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,GLM,glm,22.53327
464,okx,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,GOAT,GOAT-Solana,17.13874171
464,bitget,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,GOAT,SOL,19.37609
464,kucoin,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,GOAT,goat,36.6158
465,okx,0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,GODS,GODS-ERC20,6.76
465,kucoin,0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,GODS,gods,45.358793
471,okx,0x2dfF88A56767223A5529eA5960Da7A3F5f766406,ID,ID-ERC20,10.0
473,okx,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,IMX,IMX-ERC20,1.15
473,kucoin,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,IMX,imx,7.6695488
482,okx,0x98d0baa52b2D063E780DE12F615f963Fe8537553,KAITO,KAITO-Base,0.1
486,okx,0x5a98fcbea516cf06857215779fd812ca3bef1b32,LDO,LDO-ERC20,0.66
486,kucoin,0x5a98fcbea516cf06857215779fd812ca3bef1b32,LDO,ldo,4.3865942
488,okx,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,LINK-ERC20,0.033
488,kucoin,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,link,0.22345565
490,okx,0x58b6a8a3302369daec383334672404ee733ab239,LPT,LPT-ERC20,0.12
490,kucoin,0x58b6a8a3302369daec383334672404ee733ab239,LPT,lpt,0.80591899
491,okx,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY-ERC20,1.03
491,kucoin,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,lqty,7.4665799
497,okx,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,MANA,MANA-ERC20,2.54
497,kucoin,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,MANA,mana,16.982564
498,okx,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,MASK-ERC20,0.7
498,kucoin,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,mask,4.675611
499,okx,0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74,MEME,MEME-ERC20,377.19
500,okx,0x506a6fc25f1c7d52ceb06ea44a3114c9380f8e2029b4356019822f248b49e411::memefi::MEMEFI,MEMEFI,MEMEFI-SUI,50.0
500,kucoin,0x506a6fc25f1c7d52ceb06ea44a3114c9380f8e2029b4356019822f248b49e411::memefi::MEMEFI,MEMEFI,memefi,3.8
502,okx,0x5c46bFF4B38dc1EAE09C5BAc65872a1D8bc87378,MERL,MERL-MERLIN Network,5.0
