Coin ID,Target Exchange,Address,Coin Name,Network,Fee
141,bitget,0xd2a4cff31913016155e38e474a2c06d08be276cf,GAS,NEO3,0.05
141,kucoin,0xd2a4cff31913016155e38e474a2c06d08be276cf,GAS,NEO3,0.05
142,okx,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOME,BOME-Solana,1163.36002888
142,bitget,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOME,SOL,353.0
142,kucoin,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOME,SOL,353.0
142,htx,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOME,SOL,353.0
146,okx,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,BONK,BONK-Solana,108038.64181271
146,bitget,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,BONK,SOL,53448.0
146,kucoin,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,BONK,SOL,53448.0
146,htx,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,BONK,SOL,53448.0
148,bitget,0xb8a677e6d805c8d743e6f14c8bc9c19305b5defc,NEWT,BSC,0.057
149,okx,EQAJ8uWd7EBqsmpSWaRdf_I-8R8-XHwh3gsNKhy-UrdrPcUo,HMSTR,HMSTR-TON,30.0
149,bitget,EQAJ8uWd7EBqsmpSWaRdf_I-8R8-XHwh3gsNKhy-UrdrPcUo,HMSTR,TON,161.0
149,kucoin,EQAJ8uWd7EBqsmpSWaRdf_I-8R8-XHwh3gsNKhy-UrdrPcUo,HMSTR,TON,161.0
152,bitget,ZIL_ZIL,ZIL,ZIL,1.0
154,bitget,0x5a7d6b2f92c77fad6ccabd7ee0624e64907eaf3e,ZK,ZKSYNCERA,0.1
154,kucoin,0x5a7d6b2f92c77fad6ccabd7ee0624e64907eaf3e,ZK,ZKSYNCERA,0.1
154,htx,0x5a7d6b2f92c77fad6ccabd7ee0624e64907eaf3e,ZK,ZKSYNCERA,0.1
155,kucoin,0x15247e6e23d3923a853ccf15940a20ccdf16e94a,ZKC,BSC,0.15
157,okx,HUMA1821qVDKta3u2ovmfDQeW2fSQouSKE8fkF44wvGw,HUMA,HUMA-Solana,48.60000004
157,bitget,0x92516e0ddf1ddbf7fab1b79cac26689fdc5ba8e6,HUMA,BSC,1.26
157,kucoin,HUMA1821qVDKta3u2ovmfDQeW2fSQouSKE8fkF44wvGw,HUMA,SOL,21.0
158,bitget,0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5,PROM,BSC,0.0018
158,htx,0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5,PROM,BSC,0.0018
159,okx,EQD-cvR0Nz6XAyRBvbhz-abTrRC6sI5tvHvvpeQraV9UAAD7,CATI,CATI-TON,0.04
159,bitget,EQD-cvR0Nz6XAyRBvbhz-abTrRC6sI5tvHvvpeQraV9UAAD7,CATI,TON,0.82
159,kucoin,EQD-cvR0Nz6XAyRBvbhz-abTrRC6sI5tvHvvpeQraV9UAAD7,CATI,TON,0.82
160,bitget,0x49f2145d6366099e13b10fbf80646c0f377ee7f6,PORTO,BSC,0.015
162,bitget,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,ARBITRUM,2.3
162,kucoin,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,ARBITRUM,2.3
164,bitget,TAO_TAO,TAO,TAO,0.0003
165,bitget,0xbaa5cc21fd487b8fcc2f632f3f4e8d37262a0842,MORPHO,BASE,0.2
166,bitget,0xbcfc435d8f276585f6431fc1b9ee9a850b5c00a9,MTL,MTL,0.1
166,kucoin,0xbcfc435d8f276585f6431fc1b9ee9a850b5c00a9,MTL,MTL,0.1
